Gal,System,Pos,Planeta / Nazwa (Aktywność),Księżyc,PZ,Status,Gracz,Sojusz,Akcja,Pozycja,PlayerId,PlanetId,Komentarz covidu,,
,,,5739 planet / 9 opuszczonych,230 moonów,,,zielony = idler,1813 idlerów,,,,, by matej & polkin3run & rabus,,
,,,,,,,,,,,,,,,
2,207,4,,,,,,,,0,0,0,,6844,220704
2,207,5,Planeta macierzysta,,,i,Infer,-,Szpieguj,1745,2278,2277,,6845,220705
2,207,6,,,,,,,,0,0,0,,6846,220706
2,207,7,Taris,,,,Zielczan,-,Szpieguj,1148,1419,1418,,6847,220707
2,207,8,2-kolonia (*),,,,Knecht,-,Szpieguj,191,2273,4144,,6848,220708
2,207,9,Basia,,,,janusz_mirek,-,Szpieguj,471,1418,4266,,6849,220709
2,208,1,,,,,,,,0,0,0,,6856,220801
2,208,10,,,,,,,,0,0,0,,6865,220810
2,208,11,,,,,,,,0,0,0,,6866,220811
2,208,12,,,,,,,,0,0,0,,6867,220812
2,208,13,,,,,,,,0,0,0,,6868,220813
2,208,14,,,,,,,,0,0,0,,6869,220814
2,208,15,,,,,,,,0,0,0,,6870,220815
2,208,2,,,,,,,,0,0,0,,6857,220802
2,208,3,,,,,,,,0,0,0,,6858,220803
2,208,4,Gachi - 6,,,,Protosser,BOB,Szpieguj,111,2384,5772,,6859,220804
2,208,5,Xorax,,,i,Robinxon,-,Szpieguj,1450,465,464,,6860,220805
2,208,6,,,,,,,,0,0,0,,6861,220806
2,208,7,Takla Makan,"śr: 8.944, temp: -33",,,Mso,ZERO,Szpieguj,86,345,2961,,6862,220807
2,208,8,Main Planet,,,i,maew,-,Szpieguj,2239,1420,1419,,6863,220808
2,208,9,Casia,,,,janusz_mirek,-,Szpieguj,471,1418,4727,,6864,220809
2,209,1,,,,,,,,0,0,0,,6871,220901
2,209,10,,,,,,,,0,0,0,,6880,220910
2,209,11,,,,,,,,0,0,0,,6881,220911
2,209,12,,,,,,,,0,0,0,,6882,220912
2,209,13,,,,,,,,0,0,0,,6883,220913
2,209,14,,,,,,,,0,0,0,,6884,220914
2,209,15,,,,,,,,0,0,0,,6885,220915
2,209,2,,,,,,,,0,0,0,,6872,220902
2,209,3,Planeta macierzysta,,,i,kolorweciasto,-,Szpieguj,2422,2279,2278,,6873,220903
2,209,4,Bernikla (40 min),,,,winio,MnS,Szpieguj,73,466,2575,,6874,220904
2,209,5,,,,,,,,0,0,0,,6875,220905
2,209,6,,,,,,,,0,0,0,,6876,220906
2,209,7,Podróżniczek (31 min),"śr: 8.544, temp: -38",,,winio,MnS,Szpieguj,73,466,465,,6877,220907
2,209,8,Junko (40 min),,,,winio,MnS,Szpieguj,73,466,3192,,6878,220908
2,209,9,Dasia (55 min),,,,janusz_mirek,-,Szpieguj,471,1418,5831,,6879,220909
2,210,1,,,,,,,,0,0,0,,6886,221001
2,210,10,,,,,,,,0,0,0,,6895,221010
2,210,11,,,,,,,,0,0,0,,6896,221011
2,210,12,10-1-00 (41 min),,,,sebi,-,Szpieguj,627,467,466,,6897,221012
2,210,13,,,,,,,,0,0,0,,6898,221013
2,210,14,,,,,,,,0,0,0,,6899,221014
2,210,15,,,,,,,,0,0,0,,6900,221015
2,210,2,,,,,,,,0,0,0,,6887,221002
2,210,3,,,,,,,,0,0,0,,6888,221003
2,210,4,,,,,,,,0,0,0,,6889,221004
2,210,5,,,,,,,,0,0,0,,6890,221005
2,210,6,Planeta macierzysta,,,i,Pioter,-,Szpieguj,2240,1422,1421,,6891,221006
2,210,7,Azory (32 min),,,,Xfarmer1,MnS,Szpieguj,148,1405,2745,,6892,221007
2,210,8,Kolonia,,,i,Dunger,-,Szpieguj,1036,470,3691,,6893,221008
2,210,9,trzecia (23 min),,,,misiasty,T,Szpieguj,156,1415,5097,,6894,221009
2,211,1,,,,,,,,0,0,0,,6901,221101
2,211,10,,,,,,,,0,0,0,,6910,221110
2,211,11,,,,,,,,0,0,0,,6911,221111
2,211,12,Pikuś (*),,,i,MQuzma,-,Szpieguj,1041,1423,1422,,6912,221112
2,211,13,,,,,,,,0,0,0,,6913,221113
2,211,14,,,,,,,,0,0,0,,6914,221114
2,211,15,,,,,,,,0,0,0,,6915,221115
2,211,2,,,,,,,,0,0,0,,6902,221102
2,211,3,,,,,,,,0,0,0,,6903,221103
2,211,4,,,,,,,,0,0,0,,6904,221104
2,211,5,Planeta macierzysta,,,i,galk,-,Szpieguj,2070,2280,2279,,6905,221105
2,211,6,Gothmog,,,,Jabby,EiR,Szpieguj,18,2013,5440,,6906,221106
2,211,7,Planeta macierzysta,,,i,Harrn,-,Szpieguj,1780,468,467,,6907,221107
2,211,8,Psikuta (*),,,i,MQuzma,-,Szpieguj,1041,1423,2867,,6908,221108
2,211,9,Kolonia,,,u,xazax,ONE,Szpieguj,916,2284,5134,,6909,221109
2,212,1,,,,,,,,0,0,0,,6916,221201
2,212,10,,,,,,,,0,0,0,,6925,221210
2,212,11,,,,,,,,0,0,0,,6926,221211
2,212,12,,,,,,,,0,0,0,,6927,221212
2,212,13,,,,,,,,0,0,0,,6928,221213
2,212,14,,,,,,,,0,0,0,,6929,221214
2,212,15,,,,,,,,0,0,0,,6930,221215
2,212,2,,,,,,,,0,0,0,,6917,221202
2,212,3,,,,,,,,0,0,0,,6918,221203
2,212,4,,,,,,,,0,0,0,,6919,221204
2,212,5,Kolonia (24 min),,,,Datsłotszised,-,Szpieguj,654,2684,5279,,6920,221205
2,212,6,Tango Libido (56 min),,,i,Indigo,-,Szpieguj,731,1319,4915,,6921,221206
2,212,7,Kas,,,,picias86,CO5G,Szpieguj,432,1424,6200,,6922,221207
2,212,8,,,,,,,,0,0,0,,6923,221208
2,212,9,Main Planet (56 min),,,i,MadMole22,-,Szpieguj,2423,2281,2280,,6924,221209
2,213,1,,,,,,,,0,0,0,,6931,221301
2,213,10,magdap,,,,picias86,CO5G,Szpieguj,432,1424,4961,,6940,221310
2,213,11,Kolonia 2,,,i,Dunger,-,Szpieguj,1036,470,469,,6941,221311
2,213,12,S4 (47 min),,,,ICEMAN,SunTzu,Szpieguj,511,2282,5304,,6942,221312
2,213,13,,,,,,,,0,0,0,,6943,221313
2,213,14,,,,,,,,0,0,0,,6944,221314
2,213,15,,,,,,,,0,0,0,,6945,221315
2,213,2,,,,,,,,0,0,0,,6932,221302
2,213,3,azeroth (*),,,,picias86,CO5G,Szpieguj,432,1424,1423,,6933,221303
2,213,4,annav (*),,,,picias86,CO5G,Szpieguj,432,1424,4273,,6934,221304
2,213,5,S1 (46 min),,,,ICEMAN,SunTzu,Szpieguj,511,2282,2281,,6935,221305
2,213,6,S3 (47 min),,,,ICEMAN,SunTzu,Szpieguj,511,2282,3879,,6936,221306
2,213,7,S2 (46 min),,,,ICEMAN,SunTzu,Szpieguj,511,2282,3566,,6937,221307
2,213,8,Planeta macierzysta,,,i,Dunger,-,Szpieguj,1036,470,3226,,6938,221308
2,213,9,Planeta macierzysta (18 min),"śr: 8.124, temp: -16",,,dark,LUMP,Szpieguj,132,2482,5142,,6939,221309
2,214,1,,,,,,,,0,0,0,,6946,221401
2,214,10,Gorv II (26 min),,,,gorveyus,-,Szpieguj,628,2283,4270,,6955,221410
2,214,11,,,,,,,,0,0,0,,6956,221411
2,214,12,Opuszczona planeta,,,,,,,0,0,0,,6957,221412
2,214,13,,,,,,,,0,0,0,,6958,221413
2,214,14,,,,,,,,0,0,0,,6959,221414
2,214,15,,,,,,,,0,0,0,,6960,221415
2,214,2,,,,,,,,0,0,0,,6947,221402
2,214,3,Kolonia (26 min),,"Metal: 2.100, Kryształ: 700",,gorveyus,-,Szpieguj,628,2283,6234,,6948,221403
2,214,4,Parówczak,"śr: 8.306, temp: 3",,,kwasny,DESANT,Szpieguj,646,471,470,,6949,221404
2,214,5,Gorv I (26 min),,"Metal: 4.200, Kryształ: 1.400",,gorveyus,-,Szpieguj,628,2283,2282,,6950,221405
2,214,6,Planeta macierzysta,,,i,paw345,-,Szpieguj,2012,1425,1424,,6951,221406
2,214,7,Phoenix (26 min),,,i,shaaky,-,Szpieguj,1073,2277,3863,,6952,221407
2,214,8,beta,,,,tymbarq,-,Szpieguj,380,462,2885,,6953,221408
2,214,9,KebabnaCienkim,,,,kwasny,DESANT,Szpieguj,646,471,4198,,6954,221409
2,215,1,,,,,,,,0,0,0,,6961,221501
2,215,10,Planeta macierzysta,,,u,xazax,ONE,Szpieguj,916,2284,2283,,6970,221510
2,215,11,Kolonia (56 min),,,,amath,LPGT+,Szpieguj,325,472,6306,,6971,221511
2,215,12,,,,,,,,0,0,0,,6972,221512
2,215,13,,,,,,,,0,0,0,,6973,221513
2,215,14,,,,,,,,0,0,0,,6974,221514
2,215,15,,,,,,,,0,0,0,,6975,221515
2,215,2,,,,,,,,0,0,0,,6962,221502
2,215,3,Planeta macierzysta (56 min),,,,amath,LPGT+,Szpieguj,325,472,471,,6963,221503
2,215,4,,,,,,,,0,0,0,,6964,221504
2,215,5,,,,,,,,0,0,0,,6965,221505
2,215,6,Kolonia (57 min),,,,amath,LPGT+,Szpieguj,325,472,3383,,6966,221506
2,215,7,HotDogzSerem,,,,kwasny,DESANT,Szpieguj,646,471,4726,,6967,221507
2,215,8,Starhopper,,,,jajko,LUMP,Szpieguj,304,496,5915,,6968,221508
2,215,9,Kolonia,,,u,xazax,ONE,Szpieguj,916,2284,3513,,6969,221509
2,216,1,,,,,,,,0,0,0,,6976,221601
2,216,10,Planeta macierzysta,,,i,Darken,-,Szpieguj,2071,2285,2284,,6985,221610
2,216,11,,,,,,,,0,0,0,,6986,221611
2,216,12,,,,,,,,0,0,0,,6987,221612
2,216,13,,,,,,,,0,0,0,,6988,221613
2,216,14,,,,,,,,0,0,0,,6989,221614
2,216,15,,,,,,,,0,0,0,,6990,221615
2,216,2,,,,,,,,0,0,0,,6977,221602
2,216,3,,,,,,,,0,0,0,,6978,221603
2,216,4,,,,,,,,0,0,0,,6979,221604
2,216,5,Kolonia (56 min),,,,amath,LPGT+,Szpieguj,325,472,5716,,6980,221605
2,216,6,Kolonia,,,,Spark4,-,Szpieguj,383,105,4624,,6981,221606
2,216,7,Kolonia (56 min),,,,amath,LPGT+,Szpieguj,325,472,3943,,6982,221607
2,216,8,Planeta macierzysta,,,i,Gacek_,-,Szpieguj,2013,1427,1426,,6983,221608
2,216,9,Planeta macierzysta,,,i,theone1980,-,Szpieguj,1947,473,472,,6984,221609
2,217,1,,,,,,,,0,0,0,,6991,221701
2,217,10,,,,,,,,0,0,0,,7000,221710
2,217,11,,,,,,,,0,0,0,,7001,221711
2,217,12,,,,,,,,0,0,0,,7002,221712
2,217,13,,,,,,,,0,0,0,,7003,221713
2,217,14,,,,,,,,0,0,0,,7004,221714
2,217,15,,,,,,,,0,0,0,,7005,221715
2,217,2,,,,,,,,0,0,0,,6992,221702
2,217,3,,,,,,,,0,0,0,,6993,221703
2,217,4,Main Planet,,,i,Hrvoje,-,Szpieguj,2424,2286,2285,,6994,221704
2,217,5,Planeta macierzysta,,,i,peezda_na_kulkach,-,Szpieguj,1622,1428,1427,,6995,221705
2,217,6,17-1-2 (43 min),,,,sebi,-,Szpieguj,627,467,6122,,6996,221706
2,217,7,Mariupol,,,u,Omur,-,Szpieguj,426,14,3902,,6997,221707
2,217,8,zdupydomordyzaur,,,,KapitanMajtas,LUMP,Szpieguj,283,1734,5114,,6998,221708
2,217,9,Planeta macierzysta,,,,Bushider,-,Szpieguj,912,474,473,,6999,221709
2,218,1,,,,,,,,0,0,0,,7006,221801
2,218,10,,,,,,,,0,0,0,,7015,221810
2,218,11,Planeta macierzysta,,,i,fanatykbot,-,Szpieguj,2241,1429,1428,,7016,221811
2,218,12,,,,,,,,0,0,0,,7017,221812
2,218,13,,,,,,,,0,0,0,,7018,221813
2,218,14,,,,,,,,0,0,0,,7019,221814
2,218,15,,,,,,,,0,0,0,,7020,221815
2,218,2,,,,,,,,0,0,0,,7007,221802
2,218,3,,,,,,,,0,0,0,,7008,221803
2,218,4,,,,,,,,0,0,0,,7009,221804
2,218,5,Main Planet,,,i,adrianb7,-,Szpieguj,1746,2287,2286,,7010,221805
2,218,6,,,,,,,,0,0,0,,7011,221806
2,218,7,Bulba (26 min),"śr: 5.385, temp: -3",,,Wezyr,-,Szpieguj,806,475,3113,,7012,221807
2,218,8,Kolonia (*),,,,hyuuga,CO5G,Szpieguj,107,108,5091,,7013,221808
2,218,9,wieza_5G (25 min),,,,Wezyr,-,Szpieguj,806,475,474,,7014,221809
2,219,1,,,,,,,,0,0,0,,7021,221901
2,219,10,,,,,,,,0,0,0,,7030,221910
2,219,11,,,,,,,,0,0,0,,7031,221911
2,219,12,,,,,,,,0,0,0,,7032,221912
2,219,13,,,,,,,,0,0,0,,7033,221913
2,219,14,,,,,,,,0,0,0,,7034,221914
2,219,15,,,,,,,,0,0,0,,7035,221915
2,219,2,,,,,,,,0,0,0,,7022,221902
2,219,3,Planeta macierzysta,,,i,Hibernetyk,-,Szpieguj,1156,1430,1429,,7023,221903
2,219,4,,,,,,,,0,0,0,,7024,221904
2,219,5,,,,,,,,0,0,0,,7025,221905
2,219,6,Kolonia 4 (53 min),,,,mehow,LUMP,Szpieguj,46,2288,3433,,7026,221906
2,219,7,Kolonia 5 (53 min),,,,mehow,LUMP,Szpieguj,46,2288,3070,,7027,221907
2,219,8,Planeta matka (53 min),,,,mehow,LUMP,Szpieguj,46,2288,2287,,7028,221908
2,219,9,Main Planet,,,i,Elfik_Cenzor,-,Szpieguj,1290,476,475,,7029,221909
2,220,1,,,,,,,,0,0,0,,7036,222001
2,220,10,Planeta macierzysta,,,i,sorian123,-,Szpieguj,1648,1431,1430,,7045,222010
2,220,11,,,,,,,,0,0,0,,7046,222011
2,220,12,,,,,,,,0,0,0,,7047,222012
2,220,13,,,,,,,,0,0,0,,7048,222013
2,220,14,,,,,,,,0,0,0,,7049,222014
2,220,15,,,,,,,,0,0,0,,7050,222015
2,220,2,,,,,,,,0,0,0,,7037,222002
2,220,3,,,,,,,,0,0,0,,7038,222003
2,220,4,,,,,,,,0,0,0,,7039,222004
2,220,5,,,,,,,,0,0,0,,7040,222005
2,220,6,2k,,,u,donio721,-,Szpieguj,480,805,5667,,7041,222006
2,220,7,G2 BD odległa (22 min),,,,wmwm,ZERO,Szpieguj,104,834,5626,,7042,222007
2,220,8,MR Lahey,,,,kajako,LUMP,Szpieguj,82,89,3809,,7043,222008
2,220,9,k6,,,u,camel_case91,-,Szpieguj,185,1737,5376,,7044,222009
2,221,1,,,,,,,,0,0,0,,7051,222101
2,221,10,,,,,,,,0,0,0,,7060,222110
2,221,11,,,,,,,,0,0,0,,7061,222111
2,221,12,,,,,,,,0,0,0,,7062,222112
2,221,13,,,,,,,,0,0,0,,7063,222113
2,221,14,,,,,,,,0,0,0,,7064,222114
2,221,15,,,,,,,,0,0,0,,7065,222115
2,221,2,,,,,,,,0,0,0,,7052,222102
2,221,3,,,,,,,,0,0,0,,7053,222103
2,221,4,,,,,,,,0,0,0,,7054,222104
2,221,5,QQryku,,,u,meriss,-,Szpieguj,424,1208,4341,,7055,222105
2,221,6,,,,,,,,0,0,0,,7056,222106
2,221,7,,,,,,,,0,0,0,,7057,222107
2,221,8,Charlie (46 min),,,,zb0oj,-,Szpieguj,80,438,3086,,7058,222108
2,221,9,Planeta macierzysta,,,i,Serghio,-,Szpieguj,1487,478,477,,7059,222109
2,222,1,,,,,,,,0,0,0,,7066,222201
2,222,10,,,,,,,,0,0,0,,7075,222210
2,222,11,,,,,,,,0,0,0,,7076,222211
2,222,12,Kolonia (*),,,,Wyatt,-,Szpieguj,133,115,5582,,7077,222212
2,222,13,,,,,,,,0,0,0,,7078,222213
2,222,14,,,,,,,,0,0,0,,7079,222214
2,222,15,,,,,,,,0,0,0,,7080,222215
2,222,2,,,,,,,,0,0,0,,7067,222202
2,222,3,,,,,,,,0,0,0,,7068,222203
2,222,4,Planeta macierzysta,,,i,Fre4kone,-,Szpieguj,2425,2289,2288,,7069,222204
2,222,5,Planeta macierzysta,,,i,ttromantt,-,Szpieguj,1671,479,478,,7070,222205
2,222,6,,,,,,,,0,0,0,,7071,222206
2,222,7,Pomidorek,,,u,Esky,-,Szpieguj,1012,1433,3546,,7072,222207
2,222,8,Jötunnheim,,,i,Trast,-,Szpieguj,787,503,5006,,7073,222208
2,222,9,Kapusta,,,u,Esky,-,Szpieguj,1012,1433,1432,,7074,222209
2,223,1,,,,,,,,0,0,0,,7081,222301
2,223,10,Planeta macierzysta,,,i,darkside,-,Szpieguj,1948,480,479,,7090,222310
2,223,11,Main Planet,,,i,administrator,-,Szpieguj,2072,2290,2289,,7091,222311
2,223,12,,,,,,,,0,0,0,,7092,222312
2,223,13,,,,,,,,0,0,0,,7093,222313
2,223,14,,,,,,,,0,0,0,,7094,222314
2,223,15,,,,,,,,0,0,0,,7095,222315
2,223,2,,,,,,,,0,0,0,,7082,222302
2,223,3,,,,,,,,0,0,0,,7083,222303
2,223,4,,,,,,,,0,0,0,,7084,222304
2,223,5,,,,,,,,0,0,0,,7085,222305
2,223,6,,,,,,,,0,0,0,,7086,222306
2,223,7,mirkots (29 min),,,,Rabus,CO5G,-,85,0,0,,7087,222307
2,223,8,Gamma,,,i,Imlazy,-,Szpieguj,868,1412,3275,,7088,222308
2,223,9,czwarta (23 min),,,,misiasty,T,Szpieguj,156,1415,5852,,7089,222309
2,224,1,,,,,,,,0,0,0,,7096,222401
2,224,10,delta,,,,tymbarq,-,Szpieguj,380,462,5287,,7105,222410
2,224,11,,,,,,,,0,0,0,,7106,222411
2,224,12,,,,,,,,0,0,0,,7107,222412
2,224,13,,,,,,,,0,0,0,,7108,222413
2,224,14,,,,,,,,0,0,0,,7109,222414
2,224,15,,,,,,,,0,0,0,,7110,222415
2,224,2,,,,,,,,0,0,0,,7097,222402
2,224,3,,,,,,,,0,0,0,,7098,222403
2,224,4,Kolonia,,,,Ghostx,-,Szpieguj,567,2100,5075,,7099,222404
2,224,5,Niggeria,,,,Kostek,-,Szpieguj,734,2291,2290,,7100,222405
2,224,6,Maszt 5G,,,u,gregor007,-,Szpieguj,656,481,3594,,7101,222406
2,224,7,Maszt 5G pełna moc,,,u,gregor007,-,Szpieguj,656,481,480,,7102,222407
2,224,8,Dumbfuckingstan,,,,Kostek,-,Szpieguj,734,2291,3340,,7103,222408
2,224,9,Planeta macierzysta,,,i,RRumian,-,Szpieguj,1199,1434,1433,,7104,222409
2,225,1,,,,,,,,0,0,0,,7111,222501
2,225,10,,,,,,,,0,0,0,,7120,222510
2,225,11,Planeta macierzysta,,,i,Broll,-,Szpieguj,1949,482,481,,7121,222511
2,225,12,,,,,,,,0,0,0,,7122,222512
2,225,13,,,,,,,,0,0,0,,7123,222513
2,225,14,,,,,,,,0,0,0,,7124,222514
2,225,15,,,,,,,,0,0,0,,7125,222515
2,225,2,,,,,,,,0,0,0,,7112,222502
2,225,3,,,,,,,,0,0,0,,7113,222503
2,225,4,Planeta macierzysta,,,i,datobo,-,Szpieguj,2426,2292,2291,,7114,222504
2,225,5,,,,,,,,0,0,0,,7115,222505
2,225,6,,,,,,,,0,0,0,,7116,222506
2,225,7,Delta,,,i,Imlazy,-,Szpieguj,868,1412,4088,,7117,222507
2,225,8,Planeta macierzysta,,,i,Qbi99,-,Szpieguj,1698,1435,1434,,7118,222508
2,225,9,Kolonia (51 min),,,,sayan1989,LUMP,Szpieguj,109,237,6056,,7119,222509
2,226,1,,,,,,,,0,0,0,,7126,222601
2,226,10,Planeta macierzysta,,,i,Naellas,-,Szpieguj,1699,1436,1435,,7135,222610
2,226,11,,,,,,,,0,0,0,,7136,222611
2,226,12,Etron,,,,Sokersik,-,Szpieguj,1125,2293,2292,,7137,222612
2,226,13,,,,,,,,0,0,0,,7138,222613
2,226,14,,,,,,,,0,0,0,,7139,222614
2,226,15,,,,,,,,0,0,0,,7140,222615
2,226,2,,,,,,,,0,0,0,,7127,222602
2,226,3,,,,,,,,0,0,0,,7128,222603
2,226,4,,,,,,,,0,0,0,,7129,222604
2,226,5,,,,,,,,0,0,0,,7130,222605
2,226,6,,,,,,,,0,0,0,,7131,222606
2,226,7,W gumie - 50,,,,kucu,GTFO,Szpieguj,149,1215,4638,,7132,222607
2,226,8,Kolonia (*),,,,morswin28,LPGT+,Szpieguj,135,1441,5389,,7133,222608
2,226,9,,,,,,,,0,0,0,,7134,222609
2,227,1,,,,,,,,0,0,0,,7141,222701
2,227,10,,,,,,,,0,0,0,,7150,222710
2,227,11,Main Planet,,,i,ravq42,-,Szpieguj,2427,2294,2293,,7151,222711
2,227,12,,,,,,,,0,0,0,,7152,222712
2,227,13,,,,,,,,0,0,0,,7153,222713
2,227,14,,,,,,,,0,0,0,,7154,222714
2,227,15,,,,,,,,0,0,0,,7155,222715
2,227,2,,,,,,,,0,0,0,,7142,222702
2,227,3,,,,,,,,0,0,0,,7143,222703
2,227,4,,,,,,,,0,0,0,,7144,222704
2,227,5,,,,,,,,0,0,0,,7145,222705
2,227,6,Main Planet,,,i,sentient11bacon,-,Szpieguj,1838,1437,1436,,7146,222706
2,227,7,Kolonia (20 min),,,,pkovalski,CO5G,Szpieguj,105,484,483,,7147,222707
2,227,8,Kolonia (20 min),,,,pkovalski,CO5G,Szpieguj,105,484,2943,,7148,222708
2,227,9,Kolonia (35 min),,,,pkovalski,CO5G,Szpieguj,105,484,6445,,7149,222709
2,228,1,,,,,,,,0,0,0,,7156,222801
2,228,10,,,,,,,,0,0,0,,7165,222810
2,228,11,Dzieło szatana,,,,HADES,-,Szpieguj,710,485,5807,,7166,222811
2,228,12,Minowa polana,,,,HADES,-,Szpieguj,710,485,484,,7167,222812
2,228,13,,,,,,,,0,0,0,,7168,222813
2,228,14,,,,,,,,0,0,0,,7169,222814
2,228,15,,,,,,,,0,0,0,,7170,222815
2,228,2,,,,,,,,0,0,0,,7157,222802
2,228,3,,,,,,,,0,0,0,,7158,222803
2,228,4,,,,,,,,0,0,0,,7159,222804
2,228,5,Planeta macierzysta,,,i,Loq14,-,Szpieguj,1332,1438,1437,,7160,222805
2,228,6,Tabaluga world,,,,HADES,-,Szpieguj,710,485,5805,,7161,222806
2,228,7,Main Planet,,,i,Qsim,-,Szpieguj,1893,2295,2294,,7162,222807
2,228,8,Nidavellir,,,i,Trast,-,Szpieguj,787,503,4530,,7163,222808
2,228,9,,,,,,,,0,0,0,,7164,222809
2,229,1,,,,,,,,0,0,0,,7171,222901
2,229,10,Saskatchewan (51 min),,,,awrowhh,-,Szpieguj,101,2296,2295,,7180,222910
2,229,11,,,,,,,,0,0,0,,7181,222911
2,229,12,,,,,,,,0,0,0,,7182,222912
2,229,13,,,,,,,,0,0,0,,7183,222913
2,229,14,,,,,,,,0,0,0,,7184,222914
2,229,15,,,,,,,,0,0,0,,7185,222915
2,229,2,,,,,,,,0,0,0,,7172,222902
2,229,3,,,,,,,,0,0,0,,7173,222903
2,229,4,,,,,,,,0,0,0,,7174,222904
2,229,5,Inara (51 min),,,,awrowhh,-,Szpieguj,101,2296,3507,,7175,222905
2,229,6,Australis (51 min),,,,awrowhh,-,Szpieguj,101,2296,2944,,7176,222906
2,229,7,Planeta macierzysta,,,i,adriahn,-,Szpieguj,2242,1439,1438,,7177,222907
2,229,8,Kolonia (20 min),,,,pkovalski,CO5G,Szpieguj,105,484,3543,,7178,222908
2,229,9,Planeta macierzysta,,,i,neotps,-,Szpieguj,1950,486,485,,7179,222909
2,230,1,,,,,,,,0,0,0,,7186,223001
2,230,10,Planeta macierzysta,,,i,sngo46,-,Szpieguj,1548,487,486,,7195,223010
2,230,11,,,,,,,,0,0,0,,7196,223011
2,230,12,xD,,,,flek999,-,Szpieguj,729,1440,1439,,7197,223012
2,230,13,,,,,,,,0,0,0,,7198,223013
2,230,14,,,,,,,,0,0,0,,7199,223014
2,230,15,,,,,,,,0,0,0,,7200,223015
2,230,2,,,,,,,,0,0,0,,7187,223002
2,230,3,,,,,,,,0,0,0,,7188,223003
2,230,4,,,,,,,,0,0,0,,7189,223004
2,230,5,Melmac II (28 min),,,i,kivrell,-,Szpieguj,983,2297,5430,,7190,223005
2,230,6,Melmac I (53 min),,"Metal: 12.600, Kryształ: 12.600",i,kivrell,-,Szpieguj,983,2297,4894,,7191,223006
2,230,7,Melmac (*),,,i,kivrell,-,Szpieguj,983,2297,2296,,7192,223007
2,230,8,Kolonia Podlasie,,,u,KosmicznyMietek1337,-,Szpieguj,1066,488,3072,,7193,223008
2,230,9,Extender 5G,,,u,gregor007,-,Szpieguj,656,481,4662,,7194,223009
2,231,1,,,,,,,,0,0,0,,7201,223101
2,231,10,,,,,,,,0,0,0,,7210,223110
2,231,11,Kolonia (*),,,,morswin28,LPGT+,Szpieguj,135,1441,1440,,7211,223111
2,231,12,,,,,,,,0,0,0,,7212,223112
2,231,13,,,,,,,,0,0,0,,7213,223113
2,231,14,,,,,,,,0,0,0,,7214,223114
2,231,15,,,,,,,,0,0,0,,7215,223115
2,231,2,,,,,,,,0,0,0,,7202,223102
2,231,3,Planeta macierzysta,,,i,Halier,-,Szpieguj,1894,2298,2297,,7203,223103
2,231,4,,,,,,,,0,0,0,,7204,223104
2,231,5,Nowy Śląsk,,,u,KosmicznyMietek1337,-,Szpieguj,1066,488,487,,7205,223105
2,231,6,,,,,,,,0,0,0,,7206,223106
2,231,7,Kolonia (*),,,,morswin28,LPGT+,Szpieguj,135,1441,2960,,7207,223107
2,231,8,Planeta macierzysta (20 min),,,,pkovalski,CO5G,Szpieguj,105,484,2621,,7208,223108
2,231,9,Kolonia (*),,,,pkovalski,CO5G,Szpieguj,105,484,5564,,7209,223109
2,232,1,,,,,,,,0,0,0,,7216,223201
2,232,10,Planeta macierzysta,,,i,heylo121,-,Szpieguj,2014,1442,1441,,7225,223210
2,232,11,,,,,,,,0,0,0,,7226,223211
2,232,12,Planeta macierzysta,,,i,Joyi,-,Szpieguj,1626,2299,2298,,7227,223212
2,232,13,,,,,,,,0,0,0,,7228,223213
2,232,14,,,,,,,,0,0,0,,7229,223214
2,232,15,,,,,,,,0,0,0,,7230,223215
2,232,2,,,,,,,,0,0,0,,7217,223202
2,232,3,,,,,,,,0,0,0,,7218,223203
2,232,4,,,,,,,,0,0,0,,7219,223204
2,232,5,Celia,,,u,Navaloc,Neutral,Szpieguj,572,2300,6030,,7220,223205
2,232,6,W dupie OompaLoompy,,,i,veziron,-,Szpieguj,1781,489,488,,7221,223206
2,232,7,Kolonia (*),,,,morswin28,LPGT+,Szpieguj,135,1441,3426,,7222,223207
2,232,8,Kolonia (*),,,,morswin28,LPGT+,Szpieguj,135,1441,4199,,7223,223208
2,232,9,,,,,,,,0,0,0,,7224,223209
2,233,1,,,,,,,,0,0,0,,7231,223301
2,233,10,Planeta macierzysta,,,i,szymonfk,-,Szpieguj,2243,1443,1442,,7240,223310
2,233,11,,,,,,,,0,0,0,,7241,223311
2,233,12,,,,,,,,0,0,0,,7242,223312
2,233,13,,,,,,,,0,0,0,,7243,223313
2,233,14,,,,,,,,0,0,0,,7244,223314
2,233,15,,,,,,,,0,0,0,,7245,223315
2,233,2,,,,,,,,0,0,0,,7232,223302
2,233,3,Dimmu Borgir,,,,gonsior666,LUMP,Szpieguj,444,490,489,,7233,223303
2,233,4,Belago,,,u,Navaloc,Neutral,Szpieguj,572,2300,5147,,7234,223304
2,233,5,Nibbi,,,u,Navaloc,Neutral,Szpieguj,572,2300,2299,,7235,223305
2,233,6,Amera,,,u,Navaloc,Neutral,Szpieguj,572,2300,4558,,7236,223306
2,233,7,Kolonia,,,,gonsior666,LUMP,Szpieguj,444,490,3808,,7237,223307
2,233,8,Kolonia (25 min),,,,pkovalski,CO5G,Szpieguj,105,484,4371,,7238,223308
